sequence,timestamp_ms,record_type,event_id,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms,dark_zone_id,checkpoint_id,sensor_type,sensor_value,sensor_unit,check_type,check_result
2975,348228,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,39.235,C,,
2976,348228,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.28484,A,,
2977,348228,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0.333015,Nm,,
2978,348417,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,0.523753,g,,
2979,348417,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,52.9673,C,,
2980,348417,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,3.87423,A,,
2981,348417,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,15.7709,Nm,,
2982,348449,SENSOR,,SENSOR_READING,S10,,,,,,,,VIBRATION,0.185468,g,,
2983,348449,SENSOR,,SENSOR_READING,S10,,,,,,,,TEMPERATURE,39.0904,C,,
2984,348592,STATION,EV000110,PROCESSING_COMPLETED,S08,U000001,1,PROCESSING,,54669,,,,,,,
2985,348592,MANUAL,,MANUAL_CHECK,S08,U000001,,,,,,,,,,VISUAL_ALIGNMENT,PASS
2986,348592,STATION,EV000111,UNIT_ARRIVED,S09,U000001,1,,,,,,,,,,
2987,348592,STATION,EV000112,PROCESSING_STARTED,S09,U000001,0,IDLE,PROCESSING,36113,,,,,,,
2988,348592,STATION,EV000113,PROCESSING_STARTED,S08,U000002,0,IDLE,PROCESSING,58651,,,,,,,
2989,348736,SENSOR,,SENSOR_READING,S04,,,,,,,,VIBRATION,1.14647,g,,
2990,348736,SENSOR,,SENSOR_READING,S04,,,,,,,,TEMPERATURE,52.3149,C,,
2991,348773,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.211117,g,,
2992,348773,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,38.7784,C,,
2993,348773,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.00662,A,,
2994,348773,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0.680316,Nm,,
2995,348967,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.170715,g,,
2996,348967,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.2777,C,,
2997,348967,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.2288,A,,
2998,348967,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0.0433452,Nm,,
2999,349382,STATION,EV000114,PROCESSING_COMPLETED,S06,U000003,0,PROCESSING,,41375,,,,,,,
3000,349382,STATION,EV000115,UNIT_ARRIVED,S07,U000003,1,,,,,,,,,,
3001,349382,STATION,EV000116,PROCESSING_STARTED,S07,U000003,0,STARVED,PROCESSING,40629,,,,,,,
3002,349598,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,1.206,g,,
3003,349598,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,60.4547,C,,
3004,349598,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,14.5404,A,,
3005,349598,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,54.2899,Nm,,
3006,349846,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.156811,g,,
3007,349846,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,38.4182,C,,
3008,349846,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.02199,A,,
3009,349846,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0,Nm,,
3010,350044,SENSOR,,SENSOR_READING,S21,,,,,,,,VIBRATION,0.15157,g,,
3011,350044,SENSOR,,SENSOR_READING,S21,,,,,,,,TEMPERATURE,39.3799,C,,
3012,350329,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.14052,g,,
3013,350329,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,61.0297,C,,
3014,350329,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.215,A,,
3015,350329,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,53.7663,Nm,,
3016,350674,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.202813,g,,
3017,350674,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,38.3984,C,,
3018,350674,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.1312,A,,
3019,350674,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0,Nm,,
3020,350717,STATION,EV000117,PROCESSING_COMPLETED,S02,U000008,1,PROCESSING,,41867,,,,,,,
3021,350717,STATION,EV000118,UNIT_ARRIVED,S03,U000008,1,,,,,,,,,,
3022,350717,STATION,EV000119,PROCESSING_STARTED,S02,U000009,0,IDLE,PROCESSING,37050,,,,,,,
3023,350812,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.201318,g,,
3024,350812,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,38.9642,C,,
3025,350812,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.27432,A,,
3026,350812,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0.274762,Nm,,
3027,350936,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.169149,g,,
3028,350936,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,39.417,C,,
3029,350936,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.15071,A,,
3030,350936,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0.258371,Nm,,
3031,352617,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.212717,g,,
3032,352617,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,38.9244,C,,
3033,352617,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.19351,A,,
3034,352617,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0,Nm,,
3035,352869,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,0.537588,g,,
3036,352869,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,53.2715,C,,
3037,352869,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,4.07019,A,,
3038,352869,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,16.4765,Nm,,
3039,353374,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,1.28485,g,,
3040,353374,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,59.5777,C,,
3041,353374,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,14.669,A,,
3042,353374,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,54.9352,Nm,,
3043,353609,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.132251,g,,
3044,353609,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,38.343,C,,
3045,353609,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.1715,A,,
3046,353609,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0.643106,Nm,,
3047,354156,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,1.15362,g,,
3048,354156,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,60.3957,C,,
3049,354156,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,14.5345,A,,
3050,354156,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,54.2073,Nm,,
3051,355231,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.121921,g,,
3052,355231,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,38.8027,C,,
3053,355231,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.37511,A,,
3054,355231,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0.261595,Nm,,
3055,355423,STATION,EV000120,PROCESSING_COMPLETED,S05,U000004,1,PROCESSING,,47416,,,,,,,
3056,355423,STATION,EV000121,UNIT_ARRIVED,S06,U000004,1,,,,,,,,,,
3057,355423,STATION,EV000122,PROCESSING_STARTED,S06,U000004,0,STARVED,PROCESSING,35979,,,,,,,
3058,355423,STATION,EV000123,PROCESSING_STARTED,S05,U000005,0,IDLE,PROCESSING,38139,,,,,,,
3059,356546,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.129211,g,,
3060,356546,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,38.9286,C,,
3061,356546,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.29883,A,,
3062,356546,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0.135668,Nm,,
3063,356625,STATION,EV000124,PROCESSING_COMPLETED,S01,U000010,0,PROCESSING,,34375,,,,,,,
3064,356625,STATION,EV000125,UNIT_ARRIVED,S02,U000010,1,,,,,,,,,,
3065,356625,STATION,EV000126,PROCESSING_STARTED,S01,U000011,0,IDLE,PROCESSING,39809,,,,,,,
3066,357595,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.195514,g,,
3067,357595,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,39.294,C,,
3068,357595,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,2.20344,A,,
3069,357595,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,0,Nm,,
3070,357818,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.152205,g,,
3071,357818,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,38.7906,C,,
3072,357818,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.36365,A,,
3073,357818,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0,Nm,,
3074,358131,SENSOR,,SENSOR_READING,S31,,,,,,,,VIBRATION,0.13098,g,,
3075,358131,SENSOR,,SENSOR_READING,S31,,,,,,,,TEMPERATURE,39.0732,C,,
3076,358402,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.248267,g,,
3077,358402,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.2479,C,,
3078,358402,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.1804,A,,
3079,358402,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0.566281,Nm,,
3080,358423,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,0.86363,g,,
3081,358423,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,54.2562,C,,
3082,358423,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,12.9556,A,,
3083,358423,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,43.4222,Nm,,
3084,358963,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.237576,g,,
3085,358963,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,39.3529,C,,
3086,358963,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,2.27741,A,,
3087,358963,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,0.487396,Nm,,
3088,358969,STATION,EV000127,PROCESSING_COMPLETED,S03,U000007,1,PROCESSING,,40756,,,,,,,
3089,358969,STATION,EV000128,UNIT_ARRIVED,S04,U000007,1,,,,,,,,,,
3090,358969,STATION,EV000129,PROCESSING_STARTED,S03,U000008,0,IDLE,PROCESSING,40728,,,,,,,
3091,359012,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.132477,g,,
3092,359012,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,38.5487,C,,
3093,359012,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.18,A,,
3094,359012,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0,Nm,,
3095,359073,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.208452,g,,
3096,359073,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,38.861,C,,
3097,359073,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.18367,A,,
3098,359073,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0.471492,Nm,,
3099,359524,SENSOR,,SENSOR_READING,S09,,,,,,,,VIBRATION,0.843426,g,,
3100,359524,SENSOR,,SENSOR_READING,S09,,,,,,,,TEMPERATURE,42.0199,C,,
3101,359535,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.191553,g,,
3102,359535,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,38.4492,C,,
3103,359535,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.24817,A,,
3104,359535,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0.110248,Nm,,
3105,359867,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.250745,g,,
3106,359867,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,38.599,C,,
3107,359867,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.13829,A,,
3108,359867,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0.1415,Nm,,
3109,360697,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,1.15185,g,,
3110,360697,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,60.4227,C,,
3111,360697,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,14.2685,A,,
3112,360697,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,54.6326,Nm,,
3113,361280,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.08359,g,,
3114,361280,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,60.9425,C,,
3115,361280,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.4799,A,,
3116,361280,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,53.9315,Nm,,
3117,362086,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.129264,g,,
3118,362086,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,39.3096,C,,
3119,362086,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.38996,A,,
3120,362086,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0,Nm,,
3121,362275,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,0.947772,g,,
3122,362275,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,54.4313,C,,
3123,362275,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,12.8686,A,,
3124,362275,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,43.0615,Nm,,
3125,362309,SENSOR,,SENSOR_READING,S32,,,,,,,,VIBRATION,0.248608,g,,
3126,362309,SENSOR,,SENSOR_READING,S32,,,,,,,,TEMPERATURE,39.0671,C,,
3127,363177,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.200835,g,,
3128,363177,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,38.9264,C,,
3129,363177,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.30026,A,,
3130,363177,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0.347534,Nm,,
3131,363306,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.198034,g,,
3132,363306,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,38.4125,C,,
3133,363306,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.17503,A,,
3134,363306,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0,Nm,,
3135,363443,SENSOR,,SENSOR_READING,S14,,,,,,,,VIBRATION,0.185063,g,,
3136,363443,SENSOR,,SENSOR_READING,S14,,,,,,,,TEMPERATURE,39.4113,C,,
3137,364523,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,1.26013,g,,
3138,364523,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,59.9459,C,,
3139,364523,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,14.6721,A,,
3140,364523,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,55.0944,Nm,,
3141,364736,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,1.14764,g,,
3142,364736,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,60.4335,C,,
3143,364736,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,14.574,A,,
3144,364736,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,54.5872,Nm,,
3145,364820,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.176719,g,,
3146,364820,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,38.8197,C,,
3147,364820,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.30154,A,,
3148,364820,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0.410809,Nm,,
3149,365583,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.139351,g,,
3150,365583,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,39.287,C,,
3151,365583,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.07138,A,,
3152,365583,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0.126989,Nm,,
3153,365970,SENSOR,,SENSOR_READING,S27,,,,,,,,VIBRATION,0.120163,g,,
3154,365970,SENSOR,,SENSOR_READING,S27,,,,,,,,TEMPERATURE,39.1153,C,,
3155,367861,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.106966,g,,
3156,367861,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,38.9972,C,,
3157,367861,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.27928,A,,
3158,367861,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0.182966,Nm,,
3159,368236,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.196742,g,,
3160,368236,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.1843,C,,
3161,368236,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.15372,A,,
3162,368236,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0.55686,Nm,,
3163,368296,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.16567,g,,
3164,368296,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,38.481,C,,
3165,368296,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.11896,A,,
3166,368296,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0.131949,Nm,,
3167,368434,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.233847,g,,
3168,368434,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,39.3138,C,,
3169,368434,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,2.20696,A,,
3170,368434,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,0,Nm,,
3171,368543,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.209543,g,,
3172,368543,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,39.52,C,,
3173,368543,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,2.18419,A,,
3174,368543,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,0.241373,Nm,,
3175,368634,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,1.08354,g,,
3176,368634,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,55.0186,C,,
3177,368634,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,14.3301,A,,
3178,368634,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,52.6699,Nm,,
3179,369043,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.19392,g,,
3180,369043,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,38.5388,C,,
3181,369043,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.06544,A,,
3182,369043,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0.637525,Nm,,
3183,369456,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.239465,g,,
3184,369456,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,38.5757,C,,
3185,369456,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.1949,A,,
3186,369456,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0.481418,Nm,,
3187,369487,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.173035,g,,
3188,369487,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,38.9099,C,,
3189,369487,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.42929,A,,
3190,369487,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0.665747,Nm,,
3191,370105,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,1.10822,g,,
3192,370105,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,60.5562,C,,
3193,370105,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,14.5872,A,,
3194,370105,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,54.0246,Nm,,
3195,371381,STATION,EV000130,PROCESSING_COMPLETED,S04,U000006,1,PROCESSING,,29454,,,,,,,
3196,371381,STATION,EV000131,UNIT_ARRIVED,S05,U000006,1,,,,,,,,,,
3197,371381,STATION,EV000132,PROCESSING_STARTED,S04,U000007,0,IDLE,PROCESSING,40582,,,,,,,
3198,372014,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,1.07058,g,,
3199,372014,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,55.0201,C,,
3200,372014,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,14.1637,A,,
3201,372014,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,51.4748,Nm,,
3202,372068,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.144397,g,,
3203,372068,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,39.5481,C,,
3204,372068,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.04757,A,,
3205,372068,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0,Nm,,
3206,372360,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.11725,g,,
3207,372360,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,60.7688,C,,
3208,372360,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.3865,A,,
3209,372360,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,54.779,Nm,,
3210,372620,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.181989,g,,
3211,372620,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,39.0224,C,,
3212,372620,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.22731,A,,
3213,372620,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0.777385,Nm,,
3214,373562,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.209986,g,,
3215,373562,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,38.4128,C,,
3216,373562,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.48037,A,,
3217,373562,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0.335111,Nm,,
3218,373617,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,1.27749,g,,
3219,373617,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,59.9914,C,,
3220,373617,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,14.6375,A,,
3221,373617,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,54.5383,Nm,,
3222,374224,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,1.14753,g,,
3223,374224,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,60.3519,C,,
3224,374224,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,14.6861,A,,
3225,374224,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,54.0179,Nm,,
3226,375016,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.134346,g,,
3227,375016,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,38.8881,C,,
3228,375016,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.25228,A,,
3229,375016,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0,Nm,,
3230,376549,SENSOR,,SENSOR_READING,S04,,,,,,,,VIBRATION,1.16642,g,,
3231,376549,SENSOR,,SENSOR_READING,S04,,,,,,,,TEMPERATURE,53.3961,C,,
3232,376626,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.14871,g,,
3233,376626,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,39.0346,C,,
3234,376626,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.23468,A,,
3235,376626,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0,Nm,,
3236,377566,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.168279,g,,
3237,377566,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,39.1726,C,,
3238,377566,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,1.91389,A,,
3239,377566,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0.118392,Nm,,
3240,377923,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.165159,g,,
3241,377923,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,38.3974,C,,
3242,377923,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.3092,A,,
3243,377923,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0,Nm,,
3244,378847,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.0968541,g,,
3245,378847,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.4204,C,,
3246,378847,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,1.91778,A,,
3247,378847,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0.238552,Nm,,
3248,378963,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.23989,g,,
3249,378963,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,39.4647,C,,
3250,378963,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,2.17225,A,,
3251,378963,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,0.188105,Nm,,
3252,379003,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.155159,g,,
3253,379003,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,38.6897,C,,
3254,379003,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.17938,A,,
3255,379003,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0,Nm,,
3256,379138,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,1.19385,g,,
3257,379138,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,55.8778,C,,
3258,379138,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,14.5981,A,,
